"province","additional_info_id","additional_info_short","additional_info_full"
"Saskatchewan",183,"SK183","21-01-2021: Previous pending case on Jan 10th updated to North West"
"Saskatchewan",184,"SK184","15-01-2021: Previously pending updated to Far North"
"Saskatchewan",185,"SK185","15-01-2021: Previously pending updated to North"
"Saskatchewan",186,"SK186","15-01-2021: Previous pending case updated to Far North"
"Saskatchewan",187,"SK187","15-01-2021: Previous pending case updated to Regina"
"Saskatchewan",188,"SK188","15-01-2021: Pending updated to Far North"
"Saskatchewan",189,"SK189","15-01-2021: Pending updated to Regina"
"Saskatchewan",190,"SK190","North Central, Previously health region not assigned"
"Saskatchewan",191,"SK191","Previously health region not assigned"
"Saskatchewan",192,"SK192","23-01-2021: changed region to Not Reported and date to 23-01-2021 because 1 case was deemed out of province and removed"
"Saskatchewan",193,"SK193","21-01-2021: Previous Central East removed, replaced with Saskatoon from this date."
"Saskatchewan",194,"SK194","21-01-2021: previously pending reassigned to Regina"
"Saskatchewan",195,"SK195","22-01-2021: Previous pending case updated to Far North"
"Saskatchewan",196,"SK196","22-01-2021: Previous pending case updated to North Central"
"Saskatchewan",197,"SK197","22-01-2021: Previous pending case updated to Saskatoon"
"Saskatchewan",198,"SK198","22-10-2021: Date updated to match report"
"Saskatchewan",199,"SK199","23-01-2021: case was allocated from Not Reported to North West as per website"
"Saskatchewan",200,"SK200","23-01-2021: case was allocated from Not Reported to North Central as per website"
"Saskatchewan",529,"SK529","On 31-07-2020 One case (listed as Health region Not Reported) was determined to be a non‐SK resident and removed. Cases have been redistributed accordingly"
"Saskatchewan",530,"SK530","24-01-2021: Case reallocated to North West"
"Saskatchewan",531,"SK531","24-01-2021: case reallocated from Not Reported to North West"
"Saskatchewan",532,"SK532","24-01-2021: case reallocated from Not Reported to Far North West"
"Saskatchewan",533,"SK533","24-01-2021: case reallocated from Not Reported to North Central"
"Saskatchewan",537,"SK537","26-01-2021: Not Reported case from 01-12-2020 was removed and replaced with new Not Reported case announced today. Date updated accordingly"
"Saskatchewan",538,"SK538","26-01-2021: 1 Not Reported case from 12-01-2021 removed and replaced with 1 Not Reported case from today. Date updated acordingly"
"Saskatchewan",539,"SK539","26-01-2021: 1 case with pending location information from 24-01-2021 was reallocated to North Central"
"Saskatchewan",540,"SK540","26-01-2021: Case with pending location information from 24-01-2021 reallocated to Far North East"
"Saskatchewan",541,"SK541","26-01-2021: Case with pending location information from 24-01-2021 reallocated to Far North West"
"Saskatchewan",542,"SK542","27-01-2021: Region changed from not reported to North Central"
"Saskatchewan",543,"SK543","27-01-2021: Region changed from not reported to North West"
"Saskatchewan",544,"SK544","27-01-2021: Region changed from not reported to Far North East"
"Saskatchewan",545,"SK545","27-01-2021: Region changed from not reported to Far North West"
"Saskatchewan",548,"SK548","28-01-2021: Updated to add health region information released today. North Central"
"Saskatchewan",549,"SK549","28-01-2021: Updated to add health region information released today. South East"
"Saskatchewan",550,"SK550","28-01-2021: Updated health region data from today's information. Far North East"
"Saskatchewan",551,"SK551","28-01-2021: Updated health region data from today's information. North West"
"Saskatchewan",552,"SK552","28-01-2021: Updated health region data from today's information. North Central"
"Saskatchewan",553,"SK553","29-01-2021: Pending region updated to North West"
"Saskatchewan",555,"SK555","30-01-2021: 1 Far North East case from 06-12-2021 removed. Replaced with new case announced today and date updated accordingly"
"Saskatchewan",556,"SK556","30-01-2021: 1 case with pending residence information from 06-01-2021 allocated to North West // 26-01-2021: 1 Not Reported case from 12-01-2021 removed and replaced with 1 Not Reported case from today. Date updated acordingly"
"Saskatchewan",557,"SK557","30-01-2021: Case with pending location information from 28-01-2021 allocated to Far North West"
"Saskatchewan",558,"SK558","30-01-2021: Case with pending location information from 28-01-2021 allocated to Far North Central"
"Saskatchewan",559,"SK559","30-01-2021: Case with pending location information from 28-01-2021 allocated to North West"
"Saskatchewan",560,"SK560","30-01-2021: Case with pending location information from 28-01-2021 allocated to North Central"
"Saskatchewan",561,"SK561","30-01-2021: Case with pending location information from 28-01-2021 allocated to Central West"
"Saskatchewan",562,"SK562","Saskatchewan resident tested out of province [Far North East]"
"Saskatchewan",563,"SK563","Saskatchewan resident tested out of province [Far North West]"
"Saskatchewan",564,"SK564","31-01-2021: Case reassigned to North West from pending"
"Saskatchewan",567,"SK567","01-02-2021: Changed from Not Reported to Far North West"
"Saskatchewan",568,"SK568","01-02-2021: Changed from Not Reported to Far North East"
"Saskatchewan",569,"SK569","01-02-2021: Changed from Not Reported to  North West"
"Saskatchewan",570,"SK570","01-02-2021: Changed from Not Reported to Saskatoon"
"Saskatchewan",574,"SK574","Far North East - tested out of province on 28-01-2021"
"Saskatchewan",579,"SK579","Previously Health region not assigned"
"Saskatchewan",580,"SK580","05-02-2021: Case with pending location information reassigned"
"Saskatchewan",581,"SK581","Assigned on 02-02-202, Previously Health region not assigned"
"Saskatchewan",582,"SK582","05-02-2021: North West, Reassigned to New case on 05-02-2021 as previously reported case was removed"
"Saskatchewan",583,"SK583","05-02-2021: Reassigned to New case on 05-02-2021 as previously reported case was removed"
"Saskatchewan",584,"SK584","05-02-2021: South East, Reassigned to New case on 05-02-2021 as previously reported case was removed"
"Saskatchewan",586,"SK586","07-02-2021: 1 case with pending residence information assigned to Far North Central"
"Saskatchewan",587,"SK587","07-02-2021: 1 case with pending residence information assigned to Far North West"
"Saskatchewan",588,"SK588","07-02-2021: 10 case with pending residence information assigned to North Central"
"Saskatchewan",589,"SK589","07-02-2021: 3 case with pending residence information assigned to North West"
"Saskatchewan",593,"SK593","09-02-2021: Case with pending location information from 31-12-2021 assigned to North East"
"Saskatchewan",594,"SK594","09-02-2021: Case with pending location information from 08-01-2021 assigned to Far North East"
"Saskatchewan",595,"SK595","09-02-2021: Case with pending location information from 13-01-2021 assigned to Far North West"
"Saskatchewan",596,"SK596","09-02-2021: Case with pending location information from 17-01-2021 assigned to Far North East"
"Saskatchewan",597,"SK597","10-02-2021: 1 previous case from North West removed as deemed duplicate. Cases redistributed accordingly"
"Saskatchewan",598,"SK598","10-02-2021: Far North East. Updated region based on current information"
"Saskatchewan",599,"SK599","10-02-2021: Updated region to Far North East due to new information"
"Saskatchewan",600,"SK600","Far North East. 10-02-2021: Updated region based on current information"
"Saskatchewan",601,"SK601","Far North West. 10-02-2021: Updated region information"
"Saskatchewan",602,"SK602","North West. 10-02-2021: Updated region information."
"Saskatchewan",603,"SK603","10-02-2021: Updated region to North based no new information. North East"
"Saskatchewan",604,"SK604","North Central. 11-02-2021: Updated health region"
"Saskatchewan",605,"SK605","11-02-2021: Updated health region"
"Saskatchewan",606,"SK606","Far North Central. 11-02-2021: Updated region information."
"Saskatchewan",607,"SK607","Central East. 11-02-2021: Updated health region information"
"Saskatchewan",608,"SK608","North West. 11-02-2021: Updated health region"
"Saskatchewan",609,"SK609","12-02-2021: Updated region information"
"Saskatchewan",610,"SK610","12-02-2021: Updated region information to Far North West"
"Saskatchewan",611,"SK611","12-02-2021: Updated region information to Far North East"
"Saskatchewan",612,"SK612","Updated region information 12-02-2021"
"Saskatchewan",613,"SK613","12-02-2021: Previous case from regina was removed and replace with a case from today. Date and region updated accordingly"
"Saskatchewan",614,"SK614","South East. 12-02-2021: Earlier case from Feb 9 was removed and replaced by one from today. Region and date updated accordingly"
"Saskatchewan",615,"SK615","12-02-2021: Removed case from 09-02-2021 and replace with one from today. Date updated accordingly"
"Saskatchewan",616,"SK616","South East. 12-02-2021: Removed case from regina and replaced with case from today. Date and region updated accordingly"
"Saskatchewan",657,"SK657","13-02-2021: Two cases with pending residence information assigned to Far North West"
"Saskatchewan",658,"SK658","13-02-2021: Region updated to Central East // 12-02-2021: Previous case from regina was removed and replace with a case from today. Date and region updated accordingly."
"Saskatchewan",659,"SK659","13-02-2021: Region updated to North Central // 12-02-2021: Previous case from regina was removed and replace with a case from today. Date and region updated accordingly."
"Saskatchewan",660,"SK660","13-02-2021: Updated region to North Central // 12-02-2021: Removed case from 09-02-2021 and replace with one from today. Date updated accordingly."
"Saskatchewan",661,"SK661","13-02-2021: Region updated to North Central // 12-02-2021: Removed case from 09-02-2021 and replace with one from today. Date updated accordingly."
"Saskatchewan",662,"SK662","14-02-2021: Updated region information to Far North West"
"Saskatchewan",663,"SK663","14-02-2021: Updated region information to North West"
"Saskatchewan",675,"SK675","18-02-2021: Updated region information"
"Saskatchewan",676,"SK676","North Central: 18-02-2021: Updated region information"
"Saskatchewan",677,"SK677","19-02-2021: Updated region information"
"Saskatchewan",737,"SK737","North Central: 20-02-2021 Changed from Not Reported"
"Saskatchewan",738,"SK738","North Central: 20-02-2021: Changed from Not Reported"
"Saskatchewan",739,"SK739","20-02-2021: Changed from Not Reported to Regina"
"Saskatchewan",740,"SK740","Far North East: 20-02-2021: Updated from Not Reported"
"Saskatchewan",741,"SK741","North West: 20-02-2021: Updated from Not Reported"
"Saskatchewan",742,"SK742","20-10-2020: 1 previous North Central case removed due to being out of province. Cases redistributed accordingly. Attn: Changed from Not Reported to North Central"
"Saskatchewan",743,"SK743","North West // 21-02-2021: changed from Not Reported"
"Saskatchewan",744,"SK744","North Central // 21-02-2021: Changed from Not Reported"
"Saskatchewan",745,"SK745","Far North Central // 21-02-2021: Changed from Not Reported"
"Saskatchewan",746,"SK746","22-02-2021: Previously Not Reported case North West"
"Saskatchewan",749,"SK749","23-02-2021: One previously Not Reported case reassigned to North West"
"Saskatchewan",750,"SK750","23-02-2021: Previous Not Reported case reassigned to Far North central"
"Saskatchewan",751,"SK751","23-02-2021: Previous Not Reported case reassigned to Far North West"
"Saskatchewan",752,"SK752","23-02-2021: Previous Not Reported case reassigned to North West"
"Saskatchewan",753,"SK753","Date not provided for this case. I've assumed that the case was from approximately the same time as the other cases tested out of province that were reported today (e.g., between Jan 17 and Jan 20)"
"Saskatchewan",754,"SK754","North West -  24-02-2021: Previously not reported health region updated"
"Saskatchewan",755,"SK755","North Central -  24-02-2021: Previously not reported health region updated"
"Saskatchewan",756,"SK756","North Central - 24-02-2021: Previously not reported health region updated"
"Saskatchewan",757,"SK757","Regina- 24-02-2021: Previously not reported health region updated"
"Saskatchewan",758,"SK758","North West - 24-02-2021: Previously not reported health region updated"
"Saskatchewan",759,"SK759","Far North East -  24-02-2021: Previously not reported health region updated"
"Saskatchewan",760,"SK760","North West - one SK resident who tested positive out of province was added to North West zone"
"Saskatchewan",761,"SK761","Far North East // 25-02-2021: 7 previous cases with pending residence information have been assigned to Far North East (3), North Central (3), and Regina (2)"
"Saskatchewan",762,"SK762","North Central // 25-02-2021: 7 previous cases with pending residence information have been assigned to Far North East (3), North Central (3), and Regina (2)"
"Saskatchewan",763,"SK763","Regina // 25-02-2021: 7 previous cases with pending residence information have been assigned to Far North East (3), North Central (3), and Regina (2)"
"Saskatchewan",766,"SK766","26-02-2021: Region updated"
"Saskatchewan",767,"SK767","Central West. 26-02-2021: Region updated"
"Saskatchewan",768,"SK768","North West. 26-02-2021:Region updated"
"Saskatchewan",769,"SK769","Far North East. 26-02-2021: Region updated"
"Saskatchewan",772,"SK772","North West, health region assigned on 28-02-2021"
